huc12,tohuc,name,areasqkm,states,sum.ras_crp_18_2012_50m,sum.ras_crp_18_2013_50m,sum.ras_crp_18_2014_50m,sum.ras_crp_18_2015_50m,sum.ras_crp_18_2016_50m,sum.ras_crp_18_2017_50m,sum.ras_crp_18_2018_50m,sum.ras_crp_18_2019_50m,sum.ras_crp_18_2020_50m,sum.ras_crp_18_2021_50m,sum.ras_crp_18_2022_50m
051202090806,051202090807,Trippet Ditch-Patoka River,41.1,IN,480,480,474,480,0,0,0,0,0,0,0
051201111505,051201111506,Sulphur Creek-Busseron Creek,49.97,IN,0,0,0,0,206,206,206,206,206,206,546
051201111602,051201111603,Turtle Creek-Wabash River,68.67,"IL,IN",4144.92822265625,4894.92822265625,4736.92822265625,4894.92822265625,4894.92822265625,3668.92822265625,1354.92822265625,2228.92822265625,1354.92822265625,2070.92822265625,2070.92822265625
051202020604,051202020605,Calico Slash Ditch-Black Creek,50.49,IN,966,966,966,966,966,2704,2704,2704,2546,2546,1744
051201040703,051201040705,Twelve Mile Creek,21.86,IN,4975.00341796875,4791.00341796875,4469.00341796875,4633.00341796875,3475.00341796875,4693.00341796875,4693.00341796875,5009.00341796875,4061.00341796875,4043.00341796875,4043.00341796875
051202060203,051202060205,Denios Creek,47.83,IN,2927.598876953125,3243.598876953125,2849.598876953125,2611.598876953125,2107.598876953125,2107.598876953125,2107.598876953125,2107.598876953125,1701.598876953125,1543.598876953125,1543.598876953125
051201061303,051201061305,Dieter Ditch-Big Creek,61.21,IN,3834,3166,3014,3202,3214,3214,3214,3214,3214,3214,3050
051201061203,051201061204,Hollingsworth Ditch-Hoagland Ditch,84.65,IN,10544,12276,13042,11936,10132,11238,10272,10078,10072,10072,10072
051201070407,051201070408,Hurricane Creek-Wildcat Creek,47.72,IN,9798,9474,9304,9474,9474,7888,7888,7148,6984,5462,3516
051202021005,051202021006,Upper River Deshee,120.05,IN,22677.052734375,22139.052734375,22485.052734375,17021.052734375,17325.052734375,14684.33203125,14684.33203125,12958.33203125,12448.33203125,12054.33203125,11106.33203125
051202070606,051202070902,Dens Ford Ditch-Muscatatuck River,46.67,IN,1330,1330,1786,808,1628,1628,1634,1634,1634,1634,1634
051202021003,051202021006,Buckhorn Creek-White River,78.9,IN,4341.4775390625,14811.4248046875,14823.4248046875,14483.4248046875,16321.4248046875,26889.423828125,30956.947265625,59381.81640625,60389.81640625,61999.81640625,61051.81640625
051201081302,051201081303,Demeree Creek-Little Raccoon Creek,92.31,IN,25375.9453125,48242.05859375,39218.05859375,39078.05859375,39736.41015625,40130.79296875,53008.5078125,53256.5078125,54350.5078125,52818.21875,50418.21875
051202060302,051202060304,Muddy Fork Sand Creek,51.11,IN,10364,10722,10734,10534,10552,11038,10844,9738,9106,9106,9562
051201080104,051201080106,Elliott Ditch,48.15,IN,0,0,0,0,0,0,0,0,0,0,0
051202090807,051201130304,Hull Ditch-Patoka River,60.97,IN,0,0,0,0,0,0,0,0,0,0,0
051202090703,051202090802,Wheeler Creek-South Fork Patoka River,61.99,IN,1184,1184,1130,1202,1366,1366,1366,1366,182,182,182
051202090702,051202090703,Honey Creek-South Fork Patoka River,57.41,IN,108,78,36,108,78,78,156,156,156,156,0
051202010703,051202010704,William Lock Ditch-Stony Creek,43.56,IN,5970,5970,6128,5970,5970,5970,5970,5946,638,638,632
051202010705,051202011002,Mallery Granger Ditch-White River,89.02,IN,14166.822265625,14166.822265625,14160,14166,14166,14482,14482,14482,12726,1300,1130
051202080605,051202080606,Brummett Creek-North Fork Salt Creek,96.55,IN,0,0,0,0,0,0,0,0,0,0,0
051202060304,051202060305,Lost Fork-Sand Creek,60.91,IN,10374,10374,10526,10696,9882,8192,9200,8434,7802,7644,8434
051202070902,051202070905,Smart Ditch-Muscatatuck River,47.31,IN,3534.2548828125,2252,3030.2548828125,3036.2548828125,2708.2548828125,2708.2548828125,2708.2548828125,2720.2548828125,1244.2548828125,1086.2548828125,996.25494384765625
051202070904,051202070905,Delaney Creek,88.93,IN,3336,3336,3336,3336,3166,322,0,0,0,0,0
051201080402,051201080404,Pine Creek Ditch-Big Pine Creek,79.76,IN,10170,9648,10292,11286,27432,29888,31892,31976,31976,32056,31394
051201050302,051201050303,Outlet Rattlesnake Creek,35.88,IN,2968,3822,3828,3828,5102.109375,5102.109375,6220.109375,6220.109375,6244.109375,6906.109375,6906.109375
051202080303,051202080304,Mill Creek,52.65,IN,1348,1190,1348,1190,1190,1190,1354,1378,1378,868,868
051202080701,051202080702,Jacobs Creek-Monroe Lake,116.87,IN,0,0,0,0,0,0,0,0,0,0,0
051201050402,051201050405,Wise Ditch-Deer Creek,47.24,IN,10072,10218,10236,9798,10108,10600,11724,11640,11622,11294,11646
051202020704,051202020706,Barnes Branch-North Fork Prairie Creek,46.88,IN,158,0,0,0,0,0,0,0,0,0,0
051202090802,051202090804,Robinson Creek-Patoka River,53.62,IN,3670,4180,4174,4180,4180,4648,5088,5088,5088,13454,12342
051202090804,051202090805,Yellow Creek-Patoka River,51.58,IN,2568,2568,2568,2556,3504,3504,3504,3504,3504,1810,1810
051202090805,051202090806,Indian Creek-Patoka River,42.62,IN,3652,3646,3646,3646,3014,3014,3014,3014,3014,3014,3014
051201030103,051201030104,Jordon Creek-Mississinewa River,66.8,"IN,OH",13455.875,12240.2099609375,8456.2099609375,8370.2099609375,6444.2099609375,6420.2099609375,6742.2099609375,6736.2099609375,6402.2099609375,6560.2099609375,6548.2099609375
051201081403,051201081503,Cox Number One Ditch-Big Raccoon Creek,62.78,IN,1640,3410.9052734375,3561.982177734375,3404.9052734375,3228.9052734375,3228.9052734375,3886.179443359375,3886.179443359375,3868.179443359375,4641.67626953125,4635.67626953125
050800020801,050800020802,Cottage Grove Creek-Indian Creek,41.5,IN,954,954,796,796,796,796,480,322,316,316,316
050800030502,050800030505,Righthand Fork Salt Creek-Salt Creek,73.23,IN,9712,12538,11992,12094,11772,11772,15916,15916,15910,15588,11238
050902030505,050902030506,Walnut Fork-Laughery Creek,60.63,IN,3304,4568,5054,4410,4422,4422,4264,4100,3942,3942,3796
050902030401,050902030404,Headwaters North Hogan Creek,113.38,IN,406,394,242,394,1074,1074,1074,1074,1074,1128,1128
050902030402,050902030403,Headwaters South Hogan Creek,92.15,IN,1522.744384765625,1054.744384765625,1616.744384765625,1516.744384765625,8556.744140625,5688.744140625,12262.744140625,12262.744140625,12262.744140625,11694,11688
050902030504,050902030505,North Branch Ripley Creek-Ripley Creek,60.4,IN,6765.89208984375,6595.89208984375,6438.91796875,5757.89208984375,5813.470703125,6117.470703125,6123.470703125,5803.5302734375,5803.5302734375,2731.578857421875,2725.578857421875
050902030701,050902030702,South Fork Laughery Creek,96.07,IN,30,452,452,452,422,422,422,422,422,422,422
051401010202,051401010205,Wilson Fork,47.57,IN,13232,13548,13548,12740,12740,12740,12740,12740,12740,796,796
051401010401,051401010403,East Fork Fourteenmile Creek,44.24,IN,552,546,546,540,382,540,510,510,510,510,510
051401010605,051401010904,Lentzier Creek-Ohio River,109.6,"IN,KY",0,0,0,0,0,0,0,0,0,0,0
051401041405,051402010204,Lick Run-Ohio River,42.33,"IN,KY",498,498,498,340,340,170,170,170,170,328,170
051401041001,051401041002,Flippins Run-Ohio River,172.87,"IN,KY",14346.3583984375,12286.3583984375,11981.1318359375,11734.3583984375,11734.3583984375,11734.3583984375,11418.3583984375,10628,10628,474,942
051401041004,051401041403,Potato Run-Ohio River,97.18,"IN,KY",1250,1238,1554,1238,1238,1238,1238,1238,1238,1238,1238
051402020603,051402020605,Cypress Slough,67.35,IN,552,558,558,558,918.9154052734375,718.9154052734375,718.9154052734375,718.9154052734375,682.9154052734375,4346.91552734375,4346.91552734375
051401010204,051401010205,West Fork Indian Kentuck Creek,72.94,IN,522,206,200,182,182,182,182,182,182,24,24
051401010302,051401010304,Crooked Creek-Ohio River,117.1,"IN,KY",0,0,170,328,328,328,792,792,792,1326,1326
051401010602,051401010603,Pattons Creek-Ohio River,133.76,"IN,KY",164,164,164,164,164,164,164,164,164,164,164
051401010403,051401010404,Rogers Run-Fourteenmile Creek,95.75,IN,78,84,78,78,78,78,78,66,66,66,66
051401010402,051401010403,West Fork Fourteenmile Creek,47.4,IN,802,820,656,820,674,1786,2570,2570,2570,2570,2758
051401040402,051401040403,Lazy Creek-Little Indian Creek,98.05,IN,1112,1112,1112,1112,170,1118,954,480,6,6,6
051401040403,051401040502,Raccoon Branch-Indian Creek,119.02,IN,636,2148,2148,2148,1992,1674,1506,1044,1026,2752,2752
051401040502,051401041004,Indian Creek,92.31,IN,328,644,644,644,644,322,164,6,6,6,6
051402010405,051402010703,City of New Boston-Anderson River,92.39,IN,1300.592041015625,990.59210205078125,978.59210205078125,978.59210205078125,1452.592041015625,1768.592041015625,1610.592041015625,1604.592041015625,1604.592041015625,1604.592041015625,1446.592041015625
051402010503,051402010703,Cedar Crest Lake-Crooked Creek,57.27,IN,832,832,826,832,832,832,832,832,832,668,668
051401010904,051401010906,Fall Run-Ohio River,147.99,"IN,KY",0,0,0,0,0,0,0,0,0,0,0
051402020401,051402020602,Eagle Creek-Ohio River,159.53,"IN,KY",8364,15564,15644,15486,15966,6178,2426,2426,2426,2426,4048
051402020605,051402020705,Beaverdam Creek-Ohio River,123.97,"IN,KY",6000.4150390625,5648.4150390625,7014.4150390625,6558.4150390625,6346.4150390625,4390.4150390625,4220.4150390625,3826.414794921875,3928.414794921875,2550.396484375,7862.396484375
051402011202,051402011203,Jackson Creek-Ohio River,136.74,"IN,KY",3050,17932,3384,2752,2770,2770,2770,1962,1956,1312,1312
051401010701,051401010702,Souders Branch-Muddy Fork,59.63,IN,346,346,346,346,346,346,346,346,346,346,962.08929443359375
051401010404,051401010604,Dry Branch-Fourteenmile Creek,74.48,IN,0,0,0,0,948,948,948,948,948,948,948
051401010801,051401010805,Miller Fork,48.73,IN,316,316,316,316,316,316,316,316,316,0,0
051401040204,051401040205,Mays Branch,62.84,IN,2758,2454,1166,1640,1664,1354,880,874,820,814,972
051401010905,051401010906,Knob Creek,50.82,IN,0,0,0,0,0,0,0,0,0,0,0
051401040202,051401040205,South Fork Buck Creek,61.44,IN,1055.784912109375,2951.784912109375,2787.784912109375,2635.784912109375,2635,2641,2635,2442.049072265625,2284.049072265625,2284.940673828125,2284.940673828125
051401010804,051401010805,Sinking Fork,72.78,IN,686,480,480,480,480,6,6,6,0,0,0
051401040302,051401040304,Little Indian Creek,67.89,IN,358,358,358,352,352,352,352,352,352,358,358
051401040304,051401040401,Richland Creek-Indian Creek,64.44,IN,0,0,0,0,6,1270,1270,1270,1270,1270,1270
051401040602,051401040604,Town of New Pekin-South Fork Blue River,48.96,IN,1203.541748046875,887.54180908203125,887.54180908203125,887.54180908203125,729.54180908203125,723.54180908203125,632,723.54180908203125,723.54180908203125,723.54180908203125,632
051401040605,051401040606,Town of Palmyra,60.2,IN,801.36126708984375,801.36126708984375,966,801.36126708984375,801.36126708984375,801.36126708984375,1281.3612060546875,1124,492,492,492
051401040702,051401040706,Middle Fork Blue River,104.15,IN,790,632,632,474,322,322,322,322,164,322,322
051401040705,051401040706,Town of Rosebud,64,IN,2084.01611328125,2084.01611328125,2084.01611328125,492.01605224609375,158.0160675048828,158.0160675048828,0.01606144569814205,0.01606144569814205,0.01606144569814205,0,0
051401040706,051401040805,Town of Organ Springs-Blue River,50.56,IN,1956,1786,1628,1786,1786,1786,1458,1458,1458,1458,1458
051401040803,051401040804,Cider Fork,50.63,IN,106.00019836425781,1400.000244140625,1400.000244140625,1400.000244140625,1630.000244140625,1630.000244140625,1630,1630,1630,430,430
051402010906,051402010908,Coles Creek,101.08,IN,9516,9528,9126,8168,7446,7112,5038,5014,4382,3824,4134
051402020101,051402020103,Hurricane Creek,42.15,IN,6874,6874,6552,4586,5218,5206,5206,5200,4650,3182,3164
051402020102,051402020104,Sand Creek,45.54,IN,9603.048828125,7869.04833984375,3881.04833984375,2843.04833984375,2771.04833984375,2771.04833984375,2771.04833984375,2771.04833984375,2771.04833984375,2448,1634
051402010903,051402010904,Sugar Creek-Pokeberry Creek,47.84,IN,16671.107421875,17145.107421875,16250,13856,11800,11800,10828,10870,10712,12422,10940
051402011001,051402011002,Headwaters Otter Creek,57.52,IN,888,572,572,572,572,572,572,572,572,548,548
051402011004,051402011006,Caney Creek-Little Pigeon Creek,66.94,IN,1656,1808,1644,1316,2100,2100,2100,1130,1130,1130,1130
051402011101,051402011102,Headwaters Cypress Creek,75.64,IN,370.32147216796875,370.32147216796875,1318.3214111328125,1318.3214111328125,1318.3214111328125,370.32147216796875,316.32147216796875,474.32147216796875,474.32147216796875,158,158
051402020103,051402020104,West Fork Pigeon Creek,77.12,IN,2820,2348,1950,1628,1942,1450,1450,1122,478,314,314
051402020104,051402020106,Headwaters Pigeon Creek,45.76,IN,3506,3506,3166,3324,3318,3318,3318,3160,1896,1896,316
051402020107,051402020203,Smith Fork-Pigeon Creek,45.61,IN,5824,5838,5978,4782,4782,4782,4770,4770,4770,4460,2484
051402020203,051402020204,Clear Branch-Pigeon Creek,92.92,IN,1440,1282,1360,1282,1282,3622,3622,3622,3628,3300,3628
051402020302,051402020306,Bluegrass Creek,68.53,IN,2546,2546,2388,2516,2516,2516,2516,2516,2126,2126,2916
051402020306,051402020401,Licking Creek-Pigeon Creek,71.99,IN,648,1926,1778,1778,1778,1778,1778,1620,1620,1620,1620
051401040901,051401040903,Slick Run-Blue River,57.57,IN,316,0,0,0,0,0,0,0,0,0,0
051401040902,051401040903,Clover Valley-Blue River,94.77,IN,1908,2186,278,278,278,278,23736,23736,23736,23736,23736
051401040903,051401040905,Duke Hill-Blue River,47.8,IN,158,158,158,158,0,0,0,0,0,0,0
051401041101,051401041105,Bird Hollow Creek-Little Blue River,69.32,IN,0,0,0,0,0,0,0,0,0,0,0
051401041104,051401041107,Stinking Fork,70.56,IN,0,0,0,0,0,0,0,0,0,0,0
051401041106,051401041107,Turkey Fork,67.34,IN,0,0,6,6,6,90,12,6,6,6,6
051401041202,051401041203,Little Oil Creek,42.44,IN,163.0295867919922,2363.24560546875,2363.24560546875,3199.24560546875,3199.24560546875,3199.24560546875,3199.24560546875,3199.24560546875,3199.24560546875,3036.2158203125,836
051402010101,051402010103,Middle Deer Creek-Deer Creek,49.18,IN,0,0,0,0,0,0,0,0,0,0,0
051402010301,051402010303,Headwaters Middle Fork Anderson River,76.42,IN,24,24,18,18,18,18,18,0,0,0,0
051402010401,051402010403,Mitchell Creek-Anderson River,83.93,IN,0,0,0,0,0,474,474,632,632,632,632
051402010802,051402010805,Huffman Ditch,52.86,IN,976,1432,1268,1432,1718,2350,2338,2296,1816,1816,1330
040400010604,042400000000,City of Gary-Grand Calumet River ,97.76,IN,0,0,0,0,0,0,0,0,0,0,0
040500011008,040500011010,Little Turkey Lake-Turkey Creek,53.17,IN,2466.65966796875,2442,2284,2436,2505.312744140625,2675.312744140625,2833.312744140625,2833.312744140625,2733.312744140625,1299.3126220703125,891.31268310546875
041000030801,041000030802,South Branch Hursey Ditch-Bear Creek,70.85,IN,17519.0625,16947.0625,11547.0634765625,10292.3935546875,10775.0546875,10611.0546875,10593.0546875,10587.0546875,10763.0546875,9948.224609375,9954.224609375
040500011002,040500011003,Mud Creek-Pigeon Creek,47.31,IN,8594,7978,7492,7392,7234,7288,7276,7270,7258,1202,1202
040500011603,040500011605,Skinner Lake-Croft Ditch,64.62,IN,5936.966796875,5778.966796875,5242.966796875,5242.966796875,3346.966796875,3346.966796875,5642.75,5642.75,5642.75,5484.75,7418.75
040500011003,040500011006,Long Lake-Pigeon Creek,74.52,IN,4392,4536,3654,2792,2634,2634,2466,2472,1482,1482,1518
040500011004,040500011005,Headwaters Turkey Creek,47.69,IN,11885.6123046875,11773.6123046875,9057.6123046875,8583.6123046875,8085.61279296875,8565.6123046875,7077.61279296875,6919.61279296875,6919.61279296875,5697.61279296875,5539.61279296875
040500011501,040500011502,Tamarack Lake-Little Elkhart Creek,51.04,IN,11457.73828125,11579.900390625,11491.900390625,11491.900390625,11515.900390625,14781.900390625,12713.900390625,12533.892578125,12533.892578125,12363.892578125,12597.892578125
041000030401,041000030405,West Branch Fish Creek,40.94,IN,4378,4774.93994140625,4362.13916015625,4362.13916015625,4362.13916015625,4356.13916015625,2198.57470703125,2016.57470703125,1874.57470703125,2754.57470703125,3400.57470703125
040500011505,040500011506,Oviate Ditch-Middle Branch Elkhart River,44.6,IN,2343.2333984375,2243.0712890625,1445.5745849609375,1289.0712890625,14978.908203125,14966.908203125,14666.908203125,14658.916015625,14500.916015625,15606.90234375,15940.90234375
040500011601,040500011604,Rivir Lake-Forker Creek,49.05,IN,5003.5849609375,5003.5849609375,5360.46044921875,5518.46044921875,5506.46044921875,4868.46044921875,19023.55078125,18853.55078125,18695.55078125,18553.55078125,18553.55078125
041000030403,041000030404,Hamiton Lake,43.65,IN,920,914,756,908,808,644,474,316,316,334,334
041000030404,041000030406,Hiram Sweet Ditch,58.34,IN,7720.90771484375,7562.90771484375,5848.017578125,5890.017578125,5890.017578125,6652.017578125,6752,6588,5634,5718,5718
041000030601,041000030602,Cedar Lake-Cedar Creek,74.69,IN,15683.0615234375,13159.0615234375,14349.0615234375,14423.0615234375,14125.0732421875,13973.0732421875,12417.333984375,12255.333984375,11779.333984375,10201.333984375,10207.333984375
041000030602,041000030604,Dibbling Ditch-Cedar Creek,69.34,IN,5571.36572265625,5109.36572265625,4857.36572265625,5131.36572265625,4865.36572265625,5181.36572265625,4531.38330078125,5801.38330078125,5667.38330078125,5885.38330078125,5521.38330078125
041000030703,041000030705,Sycamore Creek-Little Cedar Creek,63.24,IN,11282.64453125,10660.64453125,9986.64453125,9190.64453125,9202.64453125,9196.64453125,8522.64453125,8522.64453125,8522.64453125,11958.64453125,11958.64453125
041000030704,041000030705,Black Creek,63.47,IN,18142.802734375,17604.802734375,16869.2734375,17734.802734375,19246.802734375,18268.802734375,18742.162109375,18320.162109375,17864.162109375,17321.66796875,17810.08203125
041000030203,041000030204,West Fork West Branch Saint Joseph River,127.9,"IN,MI",38796.81640625,35864.0546875,29424.646484375,28685.248046875,66165.25,65117.25,63593.25,61907.25,61367.25,60199.7109375,59686.54296875
041000030402,041000030405,Headwaters Fish Creek,35.48,"IN,OH",6990.69677734375,9423.7568359375,4165.68701171875,4287.57763671875,4287.57763671875,4287.57763671875,3583.14208984375,3427.14208984375,3427.14208984375,3373.42529296875,3295.42529296875
