huc12,tohuc,name,areasqkm,states,sum,area_sqkm
051201061208,051201061304,Lake Shafer-Tippecanoe River,71.32,IN,19458.416015625,48.6460400390625
051201061206,051201061208,Keans Creek,52.15,IN,16422.888671875,41.0572216796875
051201061207,051201061208,Headwaters Honey Creek,107.89,IN,35187.26953125,87.968173828125
051201061301,051201061304,Pike Creek-Tippecanoe River,76.91,IN,24993.34375,62.483359375
051201061302,051201061303,Bell Ditch-Big Creek,68.49,IN,25196.8828125,62.99220703125
051201100503,051201100609,Panther Creek-Sugar Mill Creek,56.47,IN,8086.2353515625,20.21558837890625
071200010701,071200010703,Jain Ditch,74.83,IN,12449.1396484375,31.12284912109375
071200010702,071200010703,Amy Kelly Ditch-Robbins Ditch,78.95,IN,16048.001953125,40.1200048828125
051201061306,051201061309,Spring Creek,56.14,IN,18445.69921875,46.114248046875
051201061307,051201061308,Myers Ditch-Moot Creek,53.61,IN,19849.017578125,49.6225439453125
051202011502,051202011503,Patten Lake-Lambs Creek,84.16,IN,3240.4638671875,8.10115966796875
051202011406,051202011407,East Fork Clear Creek-Clear Creek,59.42,IN,2474.67626953125,6.186690673828125
051202011407,051202011503,Sinking Creek-White River,69.82,IN,10075.2421875,25.18810546875
051202011501,051202011503,Sycamore Creek,48.5,IN,2699.919189453125,6.749797973632813
051201100603,051201100606,Offield Creek,49.81,IN,11393.0693359375,28.48267333984375
051202011503,051202011702,Highland Creek-White River,80.47,IN,7273.97705078125,18.184942626953124
051202011601,051202011602,Barnes Creek-Indian Creek,99.32,IN,10434.9453125,26.08736328125
051201100605,051201100606,Indian Creek,65.57,IN,19607.8984375,49.01974609375
051202011602,051202011603,Oliver Creek-Indian Creek,70.41,IN,5185.72216796875,12.964305419921875
051202011603,051202011702,Sand Creek-Indian Creek,72.59,IN,5161.56201171875,12.903905029296874
051202050503,051202050602,Thompson Ditch-Lewis Creek,78.63,IN,24376.67578125,60.941689453125
051202020103,051202020104,Lake Lemon-Beanblossom Creek,47.66,IN,37.923763275146484,0.0948094081878662
051201100601,051201100602,Headwaters Black Creek,46.51,IN,15430.345703125,38.5758642578125
051201100602,051201100604,Liberty Chapel-Black Creek,43.93,IN,12022.98046875,30.057451171875
051402020602,051402020605,Diamond Island-Ohio River,121.74,"IN,KY",30670.13671875,76.675341796875
051201061308,051201061309,Moots Creek,81.04,IN,24655.625,61.6390625
051202050601,051202050602,Town of Geneva-Flatrock River,43.34,IN,12450.2236328125,31.12555908203125
051202050602,051202050606,Sidney Branch-Flatrock River,43.27,IN,13079.1376953125,32.69784423828125
051202020104,051202020105,Honey Creek-Beanblossom Creek,56.98,IN,981.9434814453125,2.454858703613281
051202020105,051202020106,Buck Creek-Beanblossom Creek,85.62,IN,1290.24072265625,3.225601806640625
051201100604,051201100606,Mill Creek-Sugar Creek,96.18,IN,18086.279296875,45.2156982421875
051201100606,051201100607,Corner Creek-Sugar Creek,90.17,IN,18476.642578125,46.1916064453125
051201070103,051201070106,Round Prairie Ditch-Turkey Creek,59.68,IN,21188.72265625,52.971806640625
051201070102,051201070106,North Creek-Mud Creek,80.75,IN,28019.017578125,70.0475439453125
051202050603,051202050606,Big Slough,42.81,IN,12557.1181640625,31.39279541015625
051201020201,051201020202,Twomile Ditch-Salamonie River,66.59,IN,21353.98046875,53.384951171875
040500011804,040500011805,Hire Ditch-Solomon Creek,57.45,IN,15844.1142578125,39.61028564453125
040500011805,040500011904,Whetten Ditch-Elkhart River,73.72,IN,16358.9296875,40.89732421875
040500011901,040500011902,Hoover Ditch-Rock Run Creek,55.34,IN,8127.89697265625,20.319742431640623
040500011902,040500011904,Horn Ditch-Rock Run Creek,57.28,IN,7834.16455078125,19.585411376953125
040500011903,040500011904,Headwaters Yellow Creek,85.62,IN,15621.1982421875,39.05299560546875
040500011904,040500012202,Goshen Dam Pond-Elkhart River,94.14,IN,7364.08154296875,18.410203857421877
040500012103,040500012104,Township Ditch-Baugo Creek,42.24,IN,10678.6513671875,26.69662841796875
040500012104,040500012203,Rogers Ditch-Baugo Creek,50.57,IN,9559.8837890625,23.89970947265625
040500012202,040500012203,City of Elkhart-Saint Joseph River,51.65,IN,1038.54150390625,2.596353759765625
051201020203,051201020301,Stoney Creek-Salamonie River,50.15,IN,14655.642578125,36.6391064453125
051201020301,051201020303,Scuffle Creek-Salamonie River,62.6,IN,19289.30078125,48.223251953125
051201020106,051201020107,Cowboy Run-Brooks Creek,56.29,IN,13181.91015625,32.954775390625
051201020107,051201020108,Mud Creek-Brooks Creek,42,IN,12798.5009765625,31.99625244140625
040500011801,040500011805,Phillips Ditch-Stony Creek,52.7,IN,9691.4453125,24.22861328125
051201020202,051201020203,Beaver Creek-Salamonie River,89.42,IN,26940.99609375,67.352490234375
051201020302,051201020303,Prairie Creek,83.7,IN,26272.201171875,65.6805029296875
051201020304,051201020305,Baker Ditch-Black Creek,66.25,IN,20423.9765625,51.05994140625
051201020303,051201020306,Shadle Drain-Salamonie River,57.58,IN,16481.431640625,41.2035791015625
040500012203,040500012204,Eller Ditch-Saint Joseph River,60.43,IN,6926.13818359375,17.315345458984375
040500011704,040500011705,Hoopingarner Ditch-Turkey Creek,55.09,IN,11693.83203125,29.234580078125
041000030603,041000030604,Matson Ditch,45.24,IN,12548.0009765625,31.37000244140625
041000030604,041000030707,Smith Ditch-Cedar Creek,49.2,IN,8672.814453125,21.6820361328125
041000030702,041000030707,Peckhart Ditch-John Diehl Ditch,48.41,IN,10027.2822265625,25.06820556640625
041000030804,041000030805,Cedarville Reservoir-Saint Joseph River,52.28,IN,5450.75146484375,13.626878662109375
041000030707,041000030805,Dosch Ditch-Cedar Creek,95.02,IN,12446.009765625,31.1150244140625
041000030803,041000030804,Swartz Cannahan Ditch-Saint Joseph River,51.39,IN,6387.2734375,15.96818359375
040500011708,040500011709,Dausman Ditch-Turkey Creek,76.95,IN,20356.259765625,50.8906494140625
040500011709,040500011805,Swoveland Ditch-Turkey Creek,47.54,IN,11150.4609375,27.87615234375
051201020305,051201020306,Little Black Creek-Black Creek,64.59,IN,19870.189453125,49.6754736328125
051201020306,051201020401,Morrison Ditch-Salamonie River,49.87,IN,15998.876953125,39.9971923828125
051201011507,051201011603,Bear Creek-Pipe Creek,94.72,IN,23864.3828125,59.66095703125
051201011601,051201011602,Salem Ditch-Little Pipe Creek,54.86,IN,16690.62109375,41.726552734375
051201020403,051201020405,Majencia Creek,90.02,IN,29109.435546875,72.7735888671875
051201011504,051201011505,Honey Creek,70.95,IN,25248.556640625,63.1213916015625
051201011505,051201011506,Walnut Creek-Pipe Creek,80.14,IN,27626.869140625,69.0671728515625
051201011506,051201011507,Negro Creek-Pipe Creek,44.59,IN,14050.435546875,35.1260888671875
051201020404,051201020406,Rush Creek,71.22,IN,20318.59375,50.796484375
051201020402,051201020405,Richland Creek,57.26,IN,18220.556640625,45.5513916015625
051201020401,051201020405,Weasel Creek-Salamonie River,66.14,IN,18239.361328125,45.5984033203125
051201011602,051201011603,Prairie Ditch-Wabash River,80.22,IN,14555.189453125,36.3879736328125
051201011603,051201050104,Lowe Ditch-Wabash River,113.71,IN,23819.298828125,59.5482470703125
051201020406,051201011401,Indian Creek-Salamonie River,31.87,IN,4457.46337890625,11.143658447265626
051201030104,051201030105,Porter Creek-Mississinewa River,44.57,IN,14726.7734375,36.81693359375
040500011802,040500011805,Indian Lake-Elkhart River,81.71,IN,18863.62109375,47.159052734375
040500011803,040500011804,Headwaters Solomon Creek,61.37,IN,17850.951171875,44.6273779296875
051201020104,051201020105,Sipe Ditch,44.22,IN,12915.01953125,32.287548828125
051201020105,051201020108,Miller Ditch-Salamonie River,65.77,IN,17553.6953125,43.88423828125
051201020103,051201020105,Berger Ditch-Salamonie River,55.24,IN,15853.6044921875,39.63401123046875
041000030701,041000030702,Headwaters John Diehl Ditch,52.83,IN,8394.40234375,20.986005859375
040500011504,040500011505,Waterhouse Ditch-Henderson Lake Ditch,51.79,IN,5493.1376953125,13.73284423828125
071200010601,071200010604,Hook Ditch-Bogus Run,69.8,IN,16112.7060546875,40.28176513671875
071200011301,071200011302,East Branch Stony Run,41.09,IN,5992.15283203125,14.980382080078124
071200010501,071200010502,Town of Argos-Wolf Creek,86.13,IN,24268.380859375,60.6709521484375
040400010606,041900000200,Calumet River-Frontal Lake Michigan,55.73,"IL,IN",82,0.205
071200011002,071200011004,West Branch Crooked Creek,41.64,IN,6985.8515625,17.46462890625
040400010509,041900000200,Willow Creek-Little Calumet River,52.03,IN,3543.083251953125,8.857708129882813
071200030306,071200030405,Town of Munster-Little Calumet River,27.52,"IL,IN",0,0
040400010301,040400010302,Sagers Lake-Salt Creek,43.37,IN,2055.84130859375,5.139603271484375
041900000200,042400000000,Lake Michigan,58171.01,"IL,IN,MI,WI",24.275548934936523,0.060688872337341306
